unit_id,qc_result,rework_flag,downtime_minutes,rework_reason
G-048201,Pass,0,3,
G-048202,Pass,0,3,
G-048203,Fail,1,40,Edge chip
G-048204,Pass,0,3,
G-048205,Pass,0,0,
G-048206,Pass,0,1,
G-048207,Pass,0,3,
G-048208,Fail,1,36,Machine Malfunction
G-048209,Fail,1,32,Machine Malfunction
G-048210,Pass,0,3,
G-048211,Fail,1,33,Machine Malfunction
G-048212,Pass,0,3,
G-048213,Fail,1,54,Machine Malfunction
G-048214,Fail,1,33,Machine Malfunction
G-048215,Fail,1,34,Machine Malfunction
G-048216,Fail,1,57,Material Defect
G-048217,Pass,0,3,
G-048218,Pass,0,1,
G-048219,Pass,0,0,
G-048220,Pass,0,1,
G-048221,Pass,0,1,
G-048222,Pass,0,0,
G-048223,Fail,1,46,Incorrect dimensions
G-048224,Pass,0,1,
G-048225,Pass,0,3,
G-048226,Pass,0,3,
G-048227,Pass,0,0,
G-048228,Pass,0,2,
G-048229,Fail,1,23,Fatigue / Shift Pressure
G-048230,Pass,0,0,
G-048231,Pass,0,3,
G-048232,Pass,0,3,
G-048233,Pass,0,1,
G-048234,Pass,0,2,
G-048235,Fail,1,52,Edge chip
G-048236,Pass,0,2,
G-048237,Pass,0,3,
G-048238,Fail,1,46,Edge chip
G-048239,Pass,0,1,
G-048240,Pass,0,2,
G-048241,Fail,1,26,Machine Malfunction
G-048242,Pass,0,1,
G-048243,Pass,0,1,
G-048244,Pass,0,2,
G-048245,Pass,0,3,
G-048246,Pass,0,3,
G-048247,Pass,0,3,
G-048248,Pass,0,1,
G-048249,Pass,0,0,
G-048250,Fail,1,58,Incorrect dimensions
G-048251,Fail,1,46,Edge chip
G-048252,Pass,0,3,
G-048253,Fail,1,49,Incorrect dimensions
G-048254,Pass,0,3,
G-048255,Pass,0,0,
G-048256,Pass,0,2,
G-048257,Pass,0,0,
G-048258,Pass,0,0,
G-048259,Fail,1,23,Incorrect dimensions
G-048260,Pass,0,2,
G-048261,Fail,1,49,Incorrect dimensions
G-048262,Fail,1,57,Incorrect dimensions
G-048263,Fail,1,50,Incorrect dimensions
G-048264,Pass,0,1,
G-048265,Pass,0,0,
G-048266,Fail,1,46,Edge chip
G-048267,Pass,0,0,
G-048268,Pass,0,3,
G-048269,Pass,0,0,
G-048270,Pass,0,2,
G-048271,Pass,0,1,
G-048272,Fail,1,54,Incorrect dimensions
G-048273,Pass,0,1,
G-048274,Fail,1,53,Edge chip
G-048275,Fail,1,29,Incorrect dimensions
G-048276,Pass,0,1,
G-048277,Pass,0,1,
G-048278,Pass,0,0,
G-048279,Pass,0,3,
G-048280,Pass,0,0,
G-048281,Pass,0,2,
G-048282,Pass,0,3,
G-048283,Pass,0,2,
G-048284,Pass,0,3,
G-048285,Fail,1,23,Edge chip
G-048286,Pass,0,1,
G-048287,Pass,0,0,
G-048288,Fail,1,57,Edge chip
G-048289,Pass,0,0,
G-048290,Fail,1,25,Incorrect dimensions
G-048291,Pass,0,3,
G-048292,Pass,0,1,
G-048293,Pass,0,0,
G-048294,Pass,0,1,
G-048295,Pass,0,2,
G-048296,Pass,0,3,
G-048297,Pass,0,2,
G-048298,Pass,0,2,
G-048299,Pass,0,2,
G-048300,Pass,0,3,
G-048301,Pass,0,1,
G-048302,Fail,1,24,Edge chip
G-048303,Pass,0,2,
G-048304,Pass,0,1,
G-048305,Fail,1,33,Incorrect dimensions
G-048306,Pass,0,0,
G-048307,Pass,0,1,
G-048308,Pass,0,0,
G-048309,Pass,0,3,
G-048310,Pass,0,3,
G-048311,Pass,0,2,
G-048312,Fail,1,47,Edge chip
G-048313,Pass,0,2,
G-048314,Pass,0,3,
G-048315,Pass,0,0,
G-048316,Pass,0,1,
G-048317,Fail,1,41,Edge chip
G-048318,Pass,0,0,
G-048319,Fail,1,42,Edge chip
G-048320,Fail,1,40,Incorrect dimensions
G-048321,Pass,0,1,
G-048322,Pass,0,1,
G-048323,Pass,0,0,
G-048324,Pass,0,1,
G-048325,Pass,0,3,
G-048326,Fail,1,43,Machine Malfunction
G-048327,Pass,0,2,
G-048328,Pass,0,3,
G-048329,Pass,0,1,
G-048330,Pass,0,0,
G-048331,Pass,0,0,
G-048332,Fail,1,22,Material Defect
G-048333,Pass,0,0,
G-048334,Pass,0,0,
G-048335,Fail,1,38,Design / Specification Issue
G-048336,Fail,1,24,Machine Malfunction
G-048337,Pass,0,3,
G-048338,Fail,1,28,Incorrect dimensions
G-048339,Pass,0,0,
G-048340,Pass,0,0,
G-048341,Pass,0,0,
G-048342,Pass,0,1,
G-048343,Pass,0,2,
G-048344,Pass,0,1,
G-048345,Pass,0,2,
G-048346,Fail,1,34,Edge chip
G-048347,Pass,0,1,
G-048348,Pass,0,3,
G-048349,Pass,0,2,
G-048350,Pass,0,2,
G-048351,Pass,0,3,
G-048352,Fail,1,60,Edge chip
G-048353,Pass,0,1,
G-048354,Pass,0,1,
G-048355,Fail,1,27,Design / Specification Issue
G-048356,Pass,0,2,
G-048357,Pass,0,0,
G-048358,Fail,1,43,Edge chip
G-048359,Pass,0,3,
G-048360,Fail,1,39,Edge chip
G-048361,Pass,0,1,
G-048362,Pass,0,0,
G-048363,Fail,1,29,Machine Malfunction
G-048364,Fail,1,34,Machine Malfunction
G-048365,Pass,0,3,
G-048366,Pass,0,1,
G-048367,Pass,0,0,
G-048368,Pass,0,3,
G-048369,Pass,0,3,
G-048370,Pass,0,0,
G-048371,Pass,0,0,
G-048372,Pass,0,3,
G-048373,Pass,0,2,
G-048374,Fail,1,34,Incorrect dimensions
G-048375,Pass,0,1,
G-048376,Fail,1,21,Scratched glass
G-048377,Pass,0,2,
G-048378,Pass,0,2,
G-048379,Fail,1,59,Incorrect dimensions
G-048380,Pass,0,0,
G-048381,Fail,1,47,Material Defect
G-048382,Pass,0,3,
G-048383,Pass,0,3,
G-048384,Pass,0,1,
G-048385,Pass,0,0,
G-048386,Pass,0,1,
G-048387,Pass,0,1,
G-048388,Pass,0,1,
G-048389,Pass,0,0,
G-048390,Fail,1,46,Incorrect dimensions
G-048391,Pass,0,3,
G-048392,Pass,0,3,
G-048393,Pass,0,2,
G-048394,Pass,0,2,
G-048395,Pass,0,2,
G-048396,Pass,0,0,
G-048397,Pass,0,0,
G-048398,Pass,0,3,
G-048399,Fail,1,43,Edge chip
G-048400,Fail,1,52,Incorrect dimensions
G-048401,Fail,1,26,Incorrect dimensions
G-048402,Pass,0,0,
G-048403,Pass,0,0,
G-048404,Pass,0,0,
G-048405,Pass,0,2,
G-048406,Pass,0,2,
G-048407,Fail,1,21,Edge chip
G-048408,Pass,0,3,
G-048409,Pass,0,1,
G-048410,Pass,0,1,
G-048411,Pass,0,0,
G-048412,Fail,1,51,Edge chip
G-048413,Fail,1,34,Incorrect dimensions
G-048414,Fail,1,21,Incorrect dimensions
G-048415,Fail,1,33,Design / Specification Issue
G-048416,Pass,0,0,
G-048417,Pass,0,3,
G-048418,Pass,0,0,
G-048419,Pass,0,0,
G-048420,Fail,1,45,Edge chip
G-048421,Pass,0,2,
G-048422,Pass,0,3,
G-048423,Pass,0,1,
G-048424,Pass,0,0,
G-048425,Fail,1,50,Edge chip
G-048426,Pass,0,0,
G-048427,Fail,1,27,Edge chip
G-048428,Fail,1,42,Incorrect dimensions
G-048429,Pass,0,3,
G-048430,Pass,0,3,
G-048431,Fail,1,27,Incorrect dimensions
G-048432,Pass,0,1,
G-048433,Pass,0,0,
G-048434,Pass,0,3,
G-048435,Pass,0,1,
G-048436,Pass,0,2,
G-048437,Fail,1,30,Incorrect dimensions
G-048438,Pass,0,1,
G-048439,Pass,0,0,
G-048440,Pass,0,0,
G-048441,Pass,0,3,
G-048442,Pass,0,3,
G-048443,Pass,0,0,
G-048444,Pass,0,0,
G-048445,Pass,0,0,
G-048446,Pass,0,3,
G-048447,Fail,1,36,Machine Malfunction
G-048448,Pass,0,0,
G-048449,Pass,0,3,
G-048450,Pass,0,2,
G-048451,Pass,0,0,
G-048452,Pass,0,3,
G-048453,Pass,0,0,
G-048454,Pass,0,2,
G-048455,Fail,1,43,Machine Malfunction
G-048456,Pass,0,3,
G-048457,Fail,1,27,Misaligned frame
G-048458,Fail,1,40,Edge chip
G-048459,Pass,0,1,
G-048460,Fail,1,59,Edge chip
G-048461,Fail,1,36,Material Defect
G-048462,Fail,1,43,Edge chip
G-048463,Fail,1,52,Edge chip
G-048464,Pass,0,0,
G-048465,Pass,0,0,
G-048466,Pass,0,1,
G-048467,Pass,0,2,
G-048468,Fail,1,31,Edge chip
G-048469,Pass,0,3,
G-048470,Pass,0,3,
G-048471,Pass,0,2,
G-048472,Pass,0,1,
G-048473,Pass,0,2,
G-048474,Pass,0,3,
G-048475,Fail,1,57,Edge chip
G-048476,Pass,0,0,
G-048477,Fail,1,56,Material Defect
G-048478,Pass,0,3,
G-048479,Pass,0,1,
G-048480,Pass,0,0,
G-048481,Fail,1,33,Machine Malfunction
G-048482,Pass,0,1,
G-048483,Pass,0,2,
G-048484,Fail,1,41,Machine Malfunction
G-048485,Pass,0,1,
G-048486,Fail,1,58,Machine Malfunction
G-048487,Pass,0,1,
G-048488,Pass,0,0,
G-048489,Fail,1,42,Design / Specification Issue
G-048490,Pass,0,1,
G-048491,Pass,0,3,
G-048492,Pass,0,3,
G-048493,Pass,0,0,
G-048494,Pass,0,1,
G-048495,Pass,0,0,
G-048496,Pass,0,1,
G-048497,Fail,1,49,Incorrect dimensions
G-048498,Fail,1,36,Edge chip
G-048499,Fail,1,31,Material Defect
G-048500,Pass,0,0,
G-048501,Fail,1,36,Fatigue / Shift Pressure
G-048502,Pass,0,2,
G-048503,Fail,1,56,Incorrect dimensions
G-048504,Fail,1,46,Edge chip
G-048505,Fail,1,52,Edge chip
G-048506,Pass,0,0,
G-048507,Pass,0,0,
G-048508,Fail,1,35,Design / Specification Issue
G-048509,Fail,1,54,Incorrect dimensions
G-048510,Fail,1,56,Material Defect
G-048511,Pass,0,0,
G-048512,Pass,0,0,
G-048513,Pass,0,3,
G-048514,Pass,0,0,
G-048515,Pass,0,1,
G-048516,Pass,0,0,
G-048517,Pass,0,0,
G-048518,Pass,0,1,
G-048519,Pass,0,3,
G-048520,Fail,1,35,Edge chip
G-048521,Pass,0,2,
G-048522,Pass,0,1,
G-048523,Fail,1,34,Incorrect dimensions
G-048524,Pass,0,1,
G-048525,Pass,0,2,
G-048526,Fail,1,31,Edge chip
G-048527,Pass,0,1,
G-048528,Fail,1,26,Design / Specification Issue
G-048529,Fail,1,28,Edge chip
G-048530,Fail,1,36,Edge chip
G-048531,Pass,0,0,
G-048532,Pass,0,0,
G-048533,Pass,0,3,
G-048534,Pass,0,2,
G-048535,Pass,0,1,
G-048536,Pass,0,3,
G-048537,Fail,1,37,Design / Specification Issue
G-048538,Pass,0,0,
G-048539,Pass,0,1,
G-048540,Pass,0,3,
G-048541,Pass,0,2,
G-048542,Fail,1,23,Edge chip
G-048543,Fail,1,25,Incorrect dimensions
G-048544,Pass,0,1,
G-048545,Pass,0,3,
G-048546,Pass,0,2,
G-048547,Pass,0,3,
G-048548,Pass,0,2,
G-048549,Fail,1,51,Scratched glass
G-048550,Pass,0,0,
G-048551,Fail,1,30,Incorrect dimensions
G-048552,Pass,0,2,
G-048553,Fail,1,50,Incorrect dimensions
G-048554,Pass,0,3,
G-048555,Pass,0,0,
G-048556,Pass,0,0,
G-048557,Fail,1,53,Incorrect dimensions
G-048558,Pass,0,2,
G-048559,Fail,1,23,Incorrect dimensions
G-048560,Pass,0,2,
G-048561,Fail,1,55,Contamination
G-048562,Pass,0,1,
G-048563,Pass,0,2,
G-048564,Pass,0,2,
G-048565,Fail,1,46,Machine Malfunction
G-048566,Pass,0,0,
G-048567,Fail,1,46,Machine Malfunction
G-048568,Fail,1,50,Machine Malfunction
G-048569,Pass,0,1,
G-048570,Pass,0,1,
G-048571,Pass,0,1,
G-048572,Fail,1,30,Machine Malfunction
G-048573,Fail,1,53,Machine Malfunction
G-048574,Pass,0,1,
G-048575,Pass,0,3,
G-048576,Pass,0,0,
G-048577,Fail,1,58,Incorrect dimensions
G-048578,Pass,0,1,
G-048579,Pass,0,3,
G-048580,Pass,0,2,
G-048581,Pass,0,0,
G-048582,Pass,0,3,
G-048583,Fail,1,26,Scratched glass
G-048584,Pass,0,2,
G-048585,Fail,1,34,Edge chip
G-048586,Pass,0,0,
G-048587,Pass,0,3,
G-048588,Pass,0,1,
G-048589,Pass,0,1,
G-048590,Pass,0,1,
G-048591,Fail,1,43,Edge chip
G-048592,Pass,0,2,
G-048593,Pass,0,2,
G-048594,Pass,0,2,
G-048595,Pass,0,1,
G-048596,Fail,1,51,Incorrect dimensions
G-048597,Pass,0,2,
G-048598,Pass,0,1,
G-048599,Pass,0,1,
G-048600,Pass,0,3,
G-048601,Fail,1,25,Machine Malfunction
G-048602,Pass,0,3,
G-048603,Pass,0,1,
G-048604,Pass,0,0,
G-048605,Pass,0,2,
G-048606,Pass,0,2,
G-048607,Pass,0,1,
G-048608,Pass,0,1,
G-048609,Fail,1,21,Incorrect dimensions
G-048610,Fail,1,31,Edge chip
G-048611,Pass,0,1,
G-048612,Fail,1,56,Edge chip
G-048613,Fail,1,31,Incorrect dimensions
G-048614,Pass,0,3,
G-048615,Fail,1,35,Incorrect dimensions
G-048616,Pass,0,3,
G-048617,Pass,0,0,
G-048618,Fail,1,32,Edge chip
G-048619,Fail,1,40,Material Defect
G-048620,Pass,0,2,
G-048621,Fail,1,31,Material Defect
G-048622,Pass,0,2,
G-048623,Fail,1,22,Edge chip
G-048624,Pass,0,1,
G-048625,Pass,0,0,
G-048626,Pass,0,2,
G-048627,Pass,0,0,
G-048628,Pass,0,2,
G-048629,Pass,0,2,
G-048630,Pass,0,1,
G-048631,Pass,0,1,
G-048632,Pass,0,3,
G-048633,Pass,0,2,
G-048634,Pass,0,2,
G-048635,Fail,1,31,Edge chip
G-048636,Pass,0,3,
G-048637,Fail,1,30,Incorrect dimensions
G-048638,Pass,0,3,
G-048639,Fail,1,29,Edge chip
G-048640,Pass,0,3,
G-048641,Pass,0,2,
G-048642,Fail,1,36,Incorrect dimensions
G-048643,Pass,0,1,
G-048644,Fail,1,23,Edge chip
G-048645,Fail,1,47,Incorrect dimensions
G-048646,Pass,0,1,
G-048647,Pass,0,2,
G-048648,Pass,0,0,
G-048649,Pass,0,3,
G-048650,Pass,0,1,
G-048651,Fail,1,52,Incorrect dimensions
G-048652,Pass,0,1,
G-048653,Pass,0,0,
G-048654,Pass,0,2,
G-048655,Pass,0,2,
G-048656,Pass,0,1,
G-048657,Pass,0,2,
G-048658,Pass,0,1,
G-048659,Fail,1,51,Edge chip
G-048660,Fail,1,42,Edge chip
G-048661,Fail,1,36,Incorrect dimensions
G-048662,Pass,0,2,
G-048663,Pass,0,0,
G-048664,Fail,1,47,Incorrect dimensions
G-048665,Pass,0,2,
G-048666,Pass,0,3,
G-048667,Pass,0,1,
G-048668,Pass,0,2,
G-048669,Fail,1,31,Edge chip
G-048670,Pass,0,1,
G-048671,Pass,0,0,
G-048672,Pass,0,3,
G-048673,Pass,0,2,
G-048674,Pass,0,2,
G-048675,Pass,0,1,
G-048676,Fail,1,24,Edge chip
G-048677,Pass,0,2,
G-048678,Pass,0,1,
G-048679,Pass,0,3,
G-048680,Pass,0,3,
G-048681,Pass,0,0,
G-048682,Pass,0,3,
G-048683,Fail,1,31,Edge chip
G-048684,Pass,0,1,
G-048685,Fail,1,47,Machine Malfunction
G-048686,Pass,0,1,
G-048687,Pass,0,1,
G-048688,Fail,1,47,Machine Malfunction
G-048689,Pass,0,3,
G-048690,Fail,1,56,Design / Specification Issue
G-048691,Pass,0,3,
G-048692,Fail,1,47,Machine Malfunction
G-048693,Pass,0,3,
G-048694,Fail,1,32,Machine Malfunction
G-048695,Fail,1,45,Machine Malfunction
G-048696,Pass,0,2,
G-048697,Fail,1,40,Edge chip
G-048698,Fail,1,47,Material Defect
G-048699,Pass,0,2,
G-048700,Pass,0,2,
G-048701,Pass,0,2,
G-048702,Fail,1,45,Incorrect dimensions
G-048703,Pass,0,1,
G-048704,Fail,1,34,Material Defect
G-048705,Pass,0,2,
G-048706,Fail,1,57,Incorrect dimensions
G-048707,Pass,0,1,
G-048708,Pass,0,1,
G-048709,Fail,1,35,Edge chip
G-048710,Pass,0,1,
G-048711,Pass,0,3,
G-048712,Pass,0,3,
G-048713,Pass,0,0,
G-048714,Pass,0,0,
G-048715,Fail,1,28,Edge chip
G-048716,Pass,0,2,
G-048717,Fail,1,54,Incorrect dimensions
G-048718,Pass,0,2,
G-048719,Pass,0,2,
G-048720,Pass,0,0,
G-048721,Pass,0,2,
G-048722,Pass,0,2,
G-048723,Fail,1,43,Machine Malfunction
G-048724,Fail,1,40,Machine Malfunction
G-048725,Fail,1,38,Machine Malfunction
G-048726,Pass,0,2,
G-048727,Fail,1,41,Incorrect dimensions
G-048728,Pass,0,3,
G-048729,Fail,1,50,Edge chip
G-048730,Pass,0,0,
G-048731,Pass,0,2,
G-048732,Pass,0,3,
G-048733,Pass,0,1,
G-048734,Fail,1,60,Edge chip
G-048735,Pass,0,3,
G-048736,Pass,0,2,
G-048737,Fail,1,60,Edge chip
G-048738,Fail,1,20,Edge chip
G-048739,Fail,1,48,Design / Specification Issue
G-048740,Pass,0,3,
G-048741,Pass,0,0,
G-048742,Pass,0,0,
G-048743,Pass,0,3,
G-048744,Pass,0,1,
G-048745,Pass,0,2,
G-048746,Pass,0,3,
G-048747,Pass,0,3,
G-048748,Fail,1,53,Edge chip
G-048749,Pass,0,2,
G-048750,Fail,1,44,Incorrect dimensions
G-048751,Pass,0,1,
G-048752,Pass,0,3,
G-048753,Fail,1,32,Incorrect dimensions
G-048754,Pass,0,3,
G-048755,Pass,0,1,
G-048756,Pass,0,2,
G-048757,Fail,1,60,Incorrect dimensions
G-048758,Pass,0,3,
G-048759,Pass,0,1,
G-048760,Fail,1,42,Edge chip
G-048761,Pass,0,2,
G-048762,Pass,0,1,
G-048763,Pass,0,1,
G-048764,Pass,0,3,
G-048765,Fail,1,38,Misaligned frame
G-048766,Pass,0,3,
G-048767,Pass,0,3,
G-048768,Pass,0,2,
G-048769,Pass,0,3,
G-048770,Pass,0,2,
G-048771,Pass,0,0,
G-048772,Pass,0,2,
G-048773,Pass,0,1,
G-048774,Pass,0,2,
G-048775,Pass,0,1,
G-048776,Pass,0,3,
G-048777,Fail,1,21,Incorrect dimensions
G-048778,Pass,0,3,
G-048779,Fail,1,31,Incorrect dimensions
G-048780,Pass,0,3,
G-048781,Pass,0,0,
G-048782,Pass,0,3,
G-048783,Fail,1,26,Edge chip
G-048784,Fail,1,56,Edge chip
G-048785,Fail,1,54,Edge chip
G-048786,Pass,0,1,
G-048787,Pass,0,1,
G-048788,Pass,0,0,
G-048789,Pass,0,0,
G-048790,Fail,1,44,Incorrect dimensions
G-048791,Fail,1,57,Edge chip
G-048792,Pass,0,2,
G-048793,Pass,0,2,
G-048794,Pass,0,2,
G-048795,Pass,0,0,
G-048796,Pass,0,2,
G-048797,Pass,0,2,
G-048798,Pass,0,0,
G-048799,Fail,1,38,Incorrect dimensions
G-048800,Pass,0,1,
G-048801,Pass,0,3,
G-048802,Pass,0,3,
G-048803,Fail,1,40,Incorrect dimensions
G-048804,Pass,0,1,
G-048805,Pass,0,0,
G-048806,Fail,1,48,Machine Malfunction
G-048807,Fail,1,36,Machine Malfunction
G-048808,Pass,0,3,
G-048809,Pass,0,2,
G-048810,Pass,0,2,
G-048811,Pass,0,3,
G-048812,Pass,0,3,
G-048813,Pass,0,2,
G-048814,Pass,0,3,
G-048815,Pass,0,1,
G-048816,Pass,0,0,
G-048817,Pass,0,0,
G-048818,Pass,0,2,
G-048819,Pass,0,3,
G-048820,Fail,1,39,Material Defect
G-048821,Pass,0,1,
G-048822,Fail,1,48,Incorrect dimensions
G-048823,Fail,1,50,Edge chip
G-048824,Pass,0,0,
G-048825,Pass,0,3,
G-048826,Fail,1,23,Edge chip
G-048827,Fail,1,47,Incorrect dimensions
G-048828,Pass,0,2,
G-048829,Pass,0,2,
G-048830,Pass,0,2,
G-048831,Pass,0,1,
G-048832,Pass,0,0,
G-048833,Pass,0,0,
G-048834,Pass,0,1,
G-048835,Pass,0,3,
G-048836,Fail,1,44,Edge chip
G-048837,Pass,0,2,
G-048838,Pass,0,1,
G-048839,Pass,0,0,
G-048840,Pass,0,3,
G-048841,Pass,0,3,
G-048842,Fail,1,45,Machine Malfunction
G-048843,Pass,0,0,
G-048844,Pass,0,3,
G-048845,Fail,1,58,Machine Malfunction
G-048846,Pass,0,0,
G-048847,Pass,0,1,
G-048848,Pass,0,0,
G-048849,Pass,0,3,
G-048850,Pass,0,3,
G-048851,Pass,0,3,
G-048852,Fail,1,46,Edge chip
G-048853,Pass,0,0,
G-048854,Fail,1,31,Edge chip
G-048855,Pass,0,3,
G-048856,Pass,0,0,
G-048857,Pass,0,1,
G-048858,Pass,0,2,
G-048859,Fail,1,25,Incorrect dimensions
G-048860,Pass,0,0,
G-048861,Fail,1,47,Edge chip
G-048862,Pass,0,3,
G-048863,Pass,0,1,
G-048864,Fail,1,47,Incorrect dimensions
G-048865,Pass,0,1,
G-048866,Pass,0,3,
G-048867,Fail,1,30,Fatigue / Shift Pressure
G-048868,Fail,1,23,Edge chip
G-048869,Pass,0,3,
G-048870,Pass,0,2,
G-048871,Pass,0,3,
G-048872,Fail,1,48,Edge chip
G-048873,Pass,0,2,
G-048874,Pass,0,1,
G-048875,Fail,1,55,Incorrect dimensions
G-048876,Fail,1,36,Incorrect dimensions
G-048877,Pass,0,3,
G-048878,Pass,0,0,
G-048879,Fail,1,35,Fatigue / Shift Pressure
G-048880,Fail,1,49,Incorrect dimensions
G-048881,Pass,0,3,
G-048882,Pass,0,0,
G-048883,Pass,0,1,
G-048884,Pass,0,3,
G-048885,Pass,0,0,
G-048886,Pass,0,0,
G-048887,Pass,0,1,
G-048888,Pass,0,3,
G-048889,Fail,1,41,Incorrect dimensions
G-048890,Pass,0,0,
G-048891,Fail,1,27,Edge chip
G-048892,Pass,0,0,
G-048893,Pass,0,2,
G-048894,Fail,1,30,Incorrect dimensions
G-048895,Pass,0,2,
G-048896,Pass,0,2,
G-048897,Fail,1,51,Edge chip
G-048898,Fail,1,37,Incorrect dimensions
G-048899,Pass,0,0,
G-048900,Pass,0,0,
G-048901,Fail,1,59,Design / Specification Issue
G-048902,Pass,0,3,
G-048903,Fail,1,60,Incorrect dimensions
G-048904,Fail,1,25,Edge chip
G-048905,Pass,0,3,
G-048906,Pass,0,3,
G-048907,Pass,0,1,
G-048908,Pass,0,2,
G-048909,Pass,0,3,
G-048910,Fail,1,43,Edge chip
G-048911,Fail,1,20,Incorrect dimensions
G-048912,Pass,0,1,
G-048913,Pass,0,2,
G-048914,Pass,0,3,
G-048915,Pass,0,3,
G-048916,Pass,0,0,
G-048917,Pass,0,1,
G-048918,Pass,0,0,
G-048919,Pass,0,2,
G-048920,Pass,0,2,
G-048921,Pass,0,2,
G-048922,Pass,0,3,
G-048923,Fail,1,55,Material Defect
G-048924,Pass,0,3,
G-048925,Pass,0,0,
G-048926,Pass,0,3,
G-048927,Pass,0,2,
G-048928,Pass,0,3,
G-048929,Pass,0,2,
G-048930,Pass,0,1,
G-048931,Pass,0,2,
G-048932,Pass,0,0,
G-048933,Pass,0,0,
G-048934,Pass,0,0,
G-048935,Pass,0,0,
G-048936,Pass,0,2,
G-048937,Fail,1,37,Edge chip
G-048938,Pass,0,3,
G-048939,Pass,0,0,
G-048940,Pass,0,1,
G-048941,Pass,0,0,
G-048942,Pass,0,1,
G-048943,Pass,0,3,
G-048944,Pass,0,1,
G-048945,Pass,0,0,
G-048946,Pass,0,3,
G-048947,Pass,0,1,
G-048948,Fail,1,55,Incorrect dimensions
G-048949,Pass,0,2,
G-048950,Pass,0,3,
G-048951,Pass,0,1,
G-048952,Pass,0,0,
G-048953,Pass,0,2,
G-048954,Fail,1,57,Material Defect
G-048955,Pass,0,3,
G-048956,Fail,1,48,Edge chip
G-048957,Pass,0,1,
G-048958,Pass,0,0,
G-048959,Pass,0,3,
G-048960,Pass,0,0,
G-048961,Pass,0,1,
G-048962,Fail,1,30,Material Defect
G-048963,Fail,1,30,Material Defect
G-048964,Pass,0,2,
G-048965,Pass,0,0,
G-048966,Pass,0,2,
G-048967,Pass,0,0,
G-048968,Pass,0,3,
G-048969,Pass,0,3,
G-048970,Pass,0,0,
G-048971,Pass,0,3,
G-048972,Fail,1,21,Incorrect dimensions
G-048973,Pass,0,3,
G-048974,Pass,0,2,
G-048975,Pass,0,0,
G-048976,Pass,0,2,
G-048977,Pass,0,3,
G-048978,Pass,0,2,
G-048979,Pass,0,2,
G-048980,Fail,1,26,Edge chip
G-048981,Pass,0,3,
G-048982,Pass,0,1,
G-048983,Pass,0,2,
G-048984,Fail,1,57,Edge chip
G-048985,Pass,0,0,
G-048986,Pass,0,3,
G-048987,Fail,1,45,Edge chip
G-048988,Fail,1,28,Edge chip
G-048989,Pass,0,3,
G-048990,Pass,0,3,
G-048991,Pass,0,2,
G-048992,Pass,0,0,
G-048993,Pass,0,0,
G-048994,Pass,0,2,
G-048995,Pass,0,3,
G-048996,Pass,0,1,
G-048997,Pass,0,1,
G-048998,Fail,1,36,Incorrect dimensions
G-048999,Pass,0,3,
G-049000,Pass,0,1,
G-049001,Pass,0,1,
G-049002,Pass,0,3,
G-049003,Pass,0,1,
G-049004,Pass,0,0,
G-049005,Pass,0,2,
G-049006,Pass,0,1,
G-049007,Pass,0,3,
G-049008,Fail,1,31,Edge chip
G-049009,Pass,0,1,
G-049010,Pass,0,1,
G-049011,Fail,1,37,Edge chip
G-049012,Fail,1,20,Incorrect dimensions
G-049013,Pass,0,1,
G-049014,Pass,0,2,
G-049015,Fail,1,36,Edge chip
G-049016,Pass,0,0,
G-049017,Pass,0,1,
G-049018,Pass,0,0,
G-049019,Pass,0,1,
G-049020,Fail,1,47,Contamination
G-049021,Fail,1,33,Incorrect dimensions
G-049022,Pass,0,1,
G-049023,Pass,0,0,
G-049024,Pass,0,1,
G-049025,Pass,0,1,
G-049026,Pass,0,0,
G-049027,Pass,0,2,
G-049028,Pass,0,1,
G-049029,Pass,0,1,
G-049030,Pass,0,2,
G-049031,Pass,0,2,
G-049032,Pass,0,1,
G-049033,Pass,0,2,
G-049034,Fail,1,50,Incorrect dimensions
G-049035,Pass,0,3,
G-049036,Pass,0,0,
G-049037,Pass,0,1,
G-049038,Pass,0,3,
G-049039,Pass,0,3,
G-049040,Pass,0,0,
G-049041,Pass,0,0,
G-049042,Pass,0,1,
G-049043,Pass,0,1,
G-049044,Fail,1,51,Edge chip
G-049045,Pass,0,3,
G-049046,Pass,0,2,
G-049047,Pass,0,3,
G-049048,Pass,0,2,
G-049049,Pass,0,0,
G-049050,Pass,0,3,
G-049051,Fail,1,36,Machine Malfunction
G-049052,Pass,0,3,
G-049053,Pass,0,0,
G-049054,Pass,0,1,
G-049055,Pass,0,1,
G-049056,Pass,0,1,
G-049057,Pass,0,1,
G-049058,Pass,0,1,
G-049059,Fail,1,49,Incorrect dimensions
G-049060,Pass,0,1,
G-049061,Fail,1,42,Design / Specification Issue
G-049062,Pass,0,0,
G-049063,Fail,1,29,Incorrect dimensions
G-049064,Pass,0,0,
G-049065,Fail,1,50,Incorrect dimensions
G-049066,Pass,0,3,
G-049067,Fail,1,58,Edge chip
G-049068,Pass,0,1,
G-049069,Pass,0,1,
G-049070,Fail,1,59,Material Defect
G-049071,Fail,1,35,Incorrect dimensions
G-049072,Fail,1,58,Edge chip
G-049073,Pass,0,2,
G-049074,Pass,0,2,
G-049075,Pass,0,1,
G-049076,Fail,1,37,Edge chip
G-049077,Pass,0,1,
